year,moy,dom,year_dec,le_f_mds,soilm_from_et,soilm_from_et_orthbucket,date,wcont_et
2008,6,12,2008.44383562,5552038.08,0.0,0.0,2008-06-12,0.0
2008,6,13,2008.44657534,5911686.720000001,0.0,0.0,2008-06-13,0.0
2008,6,14,2008.44931507,5938202.880000001,0.0,0.0,2008-06-14,0.0
2008,6,15,2008.45205479,4968017.279999999,0.0,0.0,2008-06-15,0.0
2008,6,16,2008.45479452,4941e3,0.0,0.0,2008-06-16,0.0
2008,6,17,2008.45753425,5142977.279999999,0.0,0.0,2008-06-17,0.0
2008,6,18,2008.46027397,3844169.28,0.0,0.0,2008-06-18,0.0
2008,6,19,2008.4630137,5552997.119999999,0.0,0.0,2008-06-19,0.0
2008,6,20,2008.46575342,5704050.239999999,0.0,0.0,2008-06-20,0.0
2008,6,21,2008.46849315,6595879.68,0.0,0.0,2008-06-21,0.0
2008,6,22,2008.47123288,6031800.0,0.0,0.0,2008-06-22,0.0
2008,6,23,2008.4739726,5275799.999999999,0.0,0.0,2008-06-23,0.0
2008,6,24,2008.47671233,5463002.88,0.0,0.0,2008-06-24,0.0
2008,6,25,2008.47945205,5262831.359999999,0.0,0.0,2008-06-25,0.0
2008,6,26,2008.48219178,5351417.279999999,0.0,0.0,2008-06-26,0.0
2008,6,27,2008.48493151,4439957.76,0.0,0.0,2008-06-27,0.0
2008,6,28,2008.48767123,4312863.3599999985,0.0,0.0,2008-06-28,0.0
2008,6,29,2008.49041096,4714761.600000001,0.0,0.0,2008-06-29,0.0
2008,6,30,2008.49315068,4778239.68,0.0,0.0,2008-06-30,0.0
2008,7,1,2008.49589041,4776278.399999999,0.0,0.0,2008-07-01,0.0
2008,7,2,2008.49863014,4953856.32,0.0,0.0,2008-07-02,0.0
2008,7,3,2008.50136986,5118940.800000001,0.0,0.0,2008-07-03,0.0
2008,7,4,2008.50410959,4894015.68,0.0,0.0,2008-07-04,0.0
2008,7,5,2008.50684932,5112503.999999999,0.0,0.0,2008-07-05,0.0
2008,7,6,2008.50958904,4835142.72,0.0,0.0,2008-07-06,0.0
2008,7,7,2008.51232877,4583813.760000001,0.0,0.0,2008-07-07,0.0
2008,7,8,2008.51506849,5807859.840000001,0.0,0.0,2008-07-08,0.0
2008,7,9,2008.51780822,5761800.0,0.0,0.0,2008-07-09,0.0
2008,7,10,2008.52054795,4867644.570399254,0.0,0.0,2008-07-10,0.0
2008,7,11,2008.52328767,5271220.800000001,0.0,0.0,2008-07-11,0.0
2008,7,12,2008.5260274,6116765.76,0.0,0.0,2008-07-12,0.0
2008,7,13,2008.52876712,5117402.879999999,0.0,0.0,2008-07-13,0.0
2008,7,14,2008.53150685,4943522.880000001,0.0,0.0,2008-07-14,0.0
2008,7,15,2008.53424658,4109400.0,0.0,0.0,2008-07-15,0.0
2008,7,16,2008.5369863,5458380.479999999,0.0,0.0,2008-07-16,0.0
2008,7,17,2008.53972603,5604534.72,0.0,0.0,2008-07-17,0.0
2008,7,18,2008.54246575,5688014.4,0.0,0.0,2008-07-18,0.0
2008,7,19,2008.54520548,5504250.24,0.0,0.0,2008-07-19,0.0
2008,7,20,2008.54794521,4232796.4799999995,0.0,0.0,2008-07-20,0.0
2008,7,21,2008.55068493,4960915.199999998,0.0,0.0,2008-07-21,0.0
2008,7,22,2008.55342466,5197037.76,0.0,0.0,2008-07-22,0.0
2008,7,23,2008.55616438,5336997.119999999,0.0,0.0,2008-07-23,0.0
2008,7,24,2008.55890411,4926597.12,0.0,0.0,2008-07-24,0.0
2008,7,25,2008.56164384,5446802.88,0.0,0.0,2008-07-25,0.0
2008,7,26,2008.56438356,4876502.4,0.0,0.0,2008-07-26,0.0
2008,7,27,2008.56712329,5113281.6,0.0,0.0,2008-07-27,0.0
2008,7,28,2008.56986301,4621190.3999999985,0.0,0.0,2008-07-28,0.0
2008,7,29,2008.57260274,4884641.28,0.0,0.0,2008-07-29,0.0
2008,7,30,2008.57534247,4029799.6799999992,0.0,0.0,2008-07-30,0.0
2008,7,31,2008.57808219,4864406.4,0.0,0.0,2008-07-31,0.0
2008,8,1,2008.58082192,4033756.8,0.0,0.0,2008-08-01,0.0
2008,8,2,2008.58356164,5234198.4,0.0,0.0,2008-08-02,0.0
2008,8,3,2008.58630137,4518357.12,0.0,0.0,2008-08-03,0.0
2008,8,4,2008.5890411,4890896.64,0.0,0.0,2008-08-04,0.0
2008,8,5,2008.59178082,5803410.24,0.0,0.0,2008-08-05,0.0
2008,8,6,2008.59452055,5425202.88,0.0,0.0,2008-08-06,0.0
2008,8,7,2008.59726027,5586528.96,0.0,0.0,2008-08-07,0.0
2008,8,8,2008.6,5341420.800000001,0.0,0.0,2008-08-08,0.0
2008,8,9,2008.60273973,5416459.199999999,0.0,0.0,2008-08-09,0.0
2008,8,10,2008.60547945,5039867.52,0.0,0.0,2008-08-10,0.0
2008,8,11,2008.60821918,5972866.559999999,0.0,0.0,2008-08-11,0.0
2008,8,12,2008.6109589,5904247.68,0.0,0.0,2008-08-12,0.0
2008,8,13,2008.61369863,6696561.6,0.0,0.0,2008-08-13,0.0
2008,8,14,2008.61643836,6329024.64,0.0,0.0,2008-08-14,0.0
2008,8,15,2008.61917808,6147869.760000001,0.0,0.0,2008-08-15,0.0
2008,8,16,2008.62191781,7341062.399999999,0.0,0.0,2008-08-16,0.0
2008,8,17,2008.62465753,6639001.919999998,0.0,0.0,2008-08-17,0.0
2008,8,18,2008.62739726,6491136.96,0.0,0.0,2008-08-18,0.0
2008,8,19,2008.63013699,6037865.279999999,0.0,0.0,2008-08-19,0.0
2008,8,20,2008.63287671,4494398.4,0.0,0.0,2008-08-20,0.0
2008,8,21,2008.63561644,5378615.999999999,0.0,0.0,2008-08-21,0.0
2008,8,22,2008.63835616,6713254.079999999,0.0,0.0,2008-08-22,0.0
2008,8,23,2008.64109589,7353288.0,0.0,0.0,2008-08-23,0.0
2008,8,24,2008.64383562,5811272.64,0.0,0.0,2008-08-24,0.0
2008,8,25,2008.64657534,4550644.800000001,0.0,0.0,2008-08-25,0.0
2008,8,26,2008.64931507,4692815.999999999,0.0,0.0,2008-08-26,0.0
2008,8,27,2008.65205479,5051134.08,0.0,0.0,2008-08-27,0.0
2008,8,28,2008.65479452,4376842.56,0.0,0.0,2008-08-28,0.0
2008,8,29,2008.65753425,2010795.84,0.0,0.0,2008-08-29,0.0
2008,8,30,2008.66027397,4998602.88,0.0,0.0,2008-08-30,0.0
2008,8,31,2008.6630137,3962364.48,0.0,0.0,2008-08-31,0.0
2008,9,1,2008.66575342,5505624.0,0.0,0.0,2008-09-01,0.0
2008,9,2,2008.66849315,4731350.4,0.0,0.0,2008-09-02,0.0
2008,9,3,2008.67123288,4316397.119999999,0.0,0.0,2008-09-03,0.0
2008,9,4,2008.6739726,5854965.12,0.0,0.0,2008-09-04,0.0
2008,9,5,2008.67671233,5284491.839999999,0.0,0.0,2008-09-05,0.0
2008,9,6,2008.67945205,4597499.52,0.0,0.0,2008-09-06,0.0
2008,9,7,2008.68219178,3951987.84,0.0,0.0,2008-09-07,0.0
2008,9,8,2008.68493151,5042442.239999999,0.0,0.0,2008-09-08,0.0
2008,9,9,2008.68767123,6169798.08,0.0,0.0,2008-09-09,0.0
2008,9,10,2008.69041096,5634420.4799999995,0.0,0.0,2008-09-10,0.0
2008,9,11,2008.69315068,5676419.52,0.0,0.0,2008-09-11,0.0
2008,9,12,2008.69589041,3931899.84,0.0,0.0,2008-09-12,0.0
2008,9,13,2008.69863014,4490173.4399999995,0.0,0.0,2008-09-13,0.0
2008,9,14,2008.7013698600001,4037575.6799999997,0.0,0.0,2008-09-14,0.0
2008,9,15,2008.70410959,3394802.88,0.0,0.0,2008-09-15,0.0
2008,9,16,2008.70684932,3689798.4000000004,0.0,0.0,2008-09-16,0.0
2008,9,17,2008.70958904,4177802.88,0.0,0.0,2008-09-17,0.0
2008,9,18,2008.71232877,4736162.879999999,0.0,0.0,2008-09-18,0.0
2008,9,19,2008.71506849,4632785.28,0.0,0.0,2008-09-19,0.0
2008,9,20,2008.71780822,4435672.32,0.0,0.0,2008-09-20,0.0
2008,9,21,2008.72054795,5245888.319999998,0.0,0.0,2008-09-21,0.0
2008,9,22,2008.72328767,3759773.7600000007,0.0,0.0,2008-09-22,0.0
2008,9,23,2008.7260274,3722457.599999999,0.0,0.0,2008-09-23,0.0
2008,9,24,2008.72876712,7042887.36,0.0,0.0,2008-09-24,0.0
2008,9,25,2008.73150685,5699851.199999998,0.0,0.0,2008-09-25,0.0
2008,9,26,2008.73424658,5922236.16,0.0,0.0,2008-09-26,0.0
2008,9,27,2008.7369863,3860455.6799999992,0.0,0.0,2008-09-27,0.0
2008,9,28,2008.73972603,4859490.24,0.0,0.0,2008-09-28,0.0
2008,9,29,2008.74246575,4202858.88,0.0,0.0,2008-09-29,0.0
2008,9,30,2008.74520548,4517726.4,0.0,0.0,2008-09-30,0.0
2008,10,1,2008.74794521,3705618.24,0.0,0.0,2008-10-01,0.0
2008,10,2,2008.75068493,4483615.68,0.0,0.0,2008-10-02,0.0
2008,10,3,2008.75342466,3564259.1999999997,0.0,0.0,2008-10-03,0.0
2008,10,4,2008.75616438,3928063.68,0.0,0.0,2008-10-04,0.0
2008,10,5,2008.75890411,3742761.6000000006,0.0,0.0,2008-10-05,0.0
2008,10,6,2008.76164384,3889797.12,0.0,0.0,2008-10-06,0.0
2008,10,7,2008.76438356,4486268.16,0.0,0.0,2008-10-07,0.0
2008,10,8,2008.76712329,4317338.88,0.0,0.0,2008-10-08,0.0
2008,10,9,2008.76986301,5457490.5600000005,0.0,0.0,2008-10-09,0.0
2008,10,10,2008.77260274,5081849.28,0.0,0.0,2008-10-10,0.0
2008,10,11,2008.77534247,5572298.880000001,0.0,0.0,2008-10-11,0.0
2008,10,12,2008.77808219,4834520.64,0.0,0.0,2008-10-12,0.0
2008,10,13,2008.78082192,4910086.08,0.0,0.0,2008-10-13,0.0
2008,10,14,2008.78356164,4796470.08,0.0,0.0,2008-10-14,0.0
2008,10,15,2008.78630137,8071937.28,41.82585312350977,41.82585312350977,2008-10-15,41.82585312350977
2008,10,16,2008.7890411,9003830.399999999,37.850230805913206,37.850230805913206,2008-10-16,37.850230805913206
2008,10,17,2008.79178082,5228504.64,59.93159561278016,59.9312827562325,2008-10-17,59.93159561278016
2008,10,18,2008.79452055,9634723.2,64.67740391034812,64.67490470110855,2008-10-18,64.67740391034812
2008,10,19,2008.79726027,10537862.399999999,60.22443299952313,60.221854679817675,2008-10-19,60.22443299952313
2008,10,20,2008.8,8441288.64,56.49719980925131,56.49462148954586,2008-10-20,56.49719980925131
2008,10,21,2008.80273973,9755423.999999998,52.18971292322365,52.1871346035182,2008-10-21,52.18971292322365
2008,10,22,2008.80547945,11026886.4,47.32081449690033,47.31823617719488,2008-10-22,47.32081449690033
2008,10,23,2008.80821918,9257414.4,43.23322269909394,43.230644379388494,2008-10-23,43.23322269909394
2008,10,24,2008.8109589,8855136.0,39.32325608011445,39.320677760409,2008-10-24,39.32325608011445
2008,10,25,2008.81369863,9281088.0,35.22521125417263,35.22263293446718,2008-10-25,35.22521125417263
2008,10,26,2008.81643836,8979465.6,31.260347162613257,31.257768842907808,2008-10-26,31.260347162613257
2008,10,27,2008.81917808,8991993.6,27.289951359084405,27.287373039378956,2008-10-27,27.289951359084405
2008,10,28,2008.82191781,9548409.600000001,23.073871244635193,23.071292924929743,2008-10-28,23.073871244635193
2008,10,29,2008.82465753,8185691.519999999,19.459496423462088,19.45691810375664,2008-10-29,19.459496423462088
2008,10,30,2008.82739726,7369652.159999998,16.205442060085836,16.202863740380387,2008-10-30,16.205442060085836
2008,10,31,2008.83013699,9068284.8,12.201360038149737,12.198781718444287,2008-10-31,12.201360038149737
2008,11,1,2008.83287671,7040476.799999999,9.092652360515022,9.090074040809572,2008-11-01,9.092652360515022
2008,11,2,2008.83561644,9381657.6,5.350201239866476,5.347622919604627,2008-11-02,5.350201239866476
2008,11,3,2008.83835616,7366731.840000001,2.097436337625179,2.09485801736333,2008-11-03,2.097436337625179
2008,11,4,2008.84109589,7134773.76,0.0,0.0,2008-11-04,0.0
2008,11,5,2008.84383562,5369397.119999999,0.0,0.0,2008-11-05,0.0
2008,11,6,2008.84657534,6226260.479999998,0.0,0.0,2008-11-06,0.0
2008,11,7,2008.84931507,6429041.280000001,0.0,0.0,2008-11-07,0.0
2008,11,8,2008.85205479,5724397.439999999,0.0,0.0,2008-11-08,0.0
2008,11,9,2008.85479452,6246002.880000001,0.0,0.0,2008-11-09,0.0
2008,11,10,2008.85753425,5108028.48,0.0,0.0,2008-11-10,0.0
2008,11,11,2008.86027397,4624145.28,0.0,0.0,2008-11-11,0.0
2008,11,12,2008.8630137,3706032.96,0.0,0.0,2008-11-12,0.0
2008,11,13,2008.86575342,4127587.1999999997,7.177472579876014,7.177472579876014,2008-11-13,7.177472579876014
2008,11,14,2008.86849315,9711014.4,3.0895946590367194,3.0895946589753795,2008-11-14,3.0895946590367194
2008,11,15,2008.87123288,7221381.12,9.701009060562711,9.70100906048772,2008-11-15,9.701009060562711
2008,11,16,2008.8739726,9065174.4,15.898300429184552,15.898300407595459,2008-11-16,15.898300429184552
2008,11,17,2008.87671233,8809084.8,15.808667620410112,15.808667409620242,2008-11-17,15.808667620410112
2008,11,18,2008.87945205,4155071.04,16.174004768717218,16.17400445228277,2008-11-18,16.174004768717218
2008,11,19,2008.88219178,8143899.84,15.178082975679546,15.17808251473421,2008-11-19,15.178082975679546
2008,11,20,2008.88493151,8540674.559999997,11.806966142107779,11.806965666359671,2008-11-20,11.806966142107779
2008,11,21,2008.88767123,4546298.879999999,21.599557463042448,21.599556899783476,2008-11-21,21.599557463042448
2008,11,22,2008.89041096,9372585.6,17.46111206485456,17.46111150159559,2008-11-22,17.46111206485456
2008,11,23,2008.89315068,11160460.799999999,12.533234144015267,12.533233580756296,2008-11-23,12.533234144015267
2008,11,24,2008.89589041,8166597.12,8.927290414878405,8.927289851619433,2008-11-24,8.927290414878405
2008,11,25,2008.89863014,5755129.919999999,7.986124940391042,7.9861243751495365,2008-11-25,7.986124940391042
2008,11,26,2008.90136986,8541892.8,4.214470195517412,4.214469630275907,2008-11-26,4.214470195517412
2008,11,27,2008.90410959,7306200.0,0.9884329995231349,0.9884324342816297,2008-11-27,0.9884329995231349
2008,11,28,2008.90684932,4677894.72,0.0,0.0,2008-11-28,0.0
2008,11,29,2008.90958904,6317421.12,38.20055603242728,38.20055603242728,2008-11-29,38.20055603242728
2008,11,30,2008.91232877,8933241.600000001,40.656102050548405,40.656014970071915,2008-11-30,40.656102050548405
2008,12,1,2008.91506849,9912326.399999999,38.47933524082023,38.479203562250376,2008-12-01,38.47933524082023
2008,12,2,2008.91780822,12547526.399999997,32.93900143061517,32.93886975204532,2008-12-02,32.93900143061517
2008,12,3,2008.92054795,10885622.399999997,28.13247782546496,28.13234614689511,2008-12-03,28.13247782546496
2008,12,4,2008.92328767,7766072.639999999,28.703384835479266,28.703245474933706,2008-12-04,28.703384835479266
2008,12,5,2008.9260274,12474777.6,24.195173104434918,24.19503155988613,2008-12-05,24.195173104434918
2008,12,6,2008.92876712,9652003.2,26.13335145445876,26.133205373271547,2008-12-06,26.13335145445876
2008,12,7,2008.93150685,6556593.6,28.438301382928003,28.4381490711196,2008-12-07,28.438301382928003
2008,12,8,2008.93424658,10909382.399999999,23.621286599904636,23.621134288096233,2008-12-08,23.621286599904636
2008,12,9,2008.9369863,7251413.759999999,22.019440152598964,22.019286836776914,2008-12-09,22.019440152598964
2008,12,10,2008.93972603,9220694.399999999,18.148061993323807,18.147908597432533,2008-12-10,18.148061993323807
2008,12,11,2008.94246575,6634189.4399999995,38.00874964234622,38.00859359960512,2008-12-11,38.00874964234622
2008,12,12,2008.94520548,9703497.6,36.924190748688616,36.923992547137736,2008-12-12,36.924190748688616
2008,12,13,2008.94794521,7174396.8,34.35635097758704,34.356146208212515,2008-12-13,34.35635097758704
2008,12,14,2008.95068493,9137318.399999999,46.91178731521222,46.911468055283024,2008-12-14,46.91178731521222
2008,12,15,2008.95342466,11698905.6,53.94616022889844,53.94522289503696,2008-12-15,53.94616022889844
2008,12,16,2008.95616438,7461158.399999999,72.65170147830234,72.64803882965995,2008-12-16,72.65170147830234
2008,12,17,2008.95890411,4375909.4399999995,83.31952789699571,83.30537711224923,2008-12-17,83.31952789699571
2008,12,18,2008.96164384,7838553.6,99.85843109203624,99.804301276567,2008-12-18,99.85843109203624
2008,12,19,2008.96438356,3207824.6399999997,137.8420228898426,137.53754381027375,2008-12-19,137.8420228898426
2008,12,20,2008.96712329,5649108.4799999995,153.34767095851214,152.15263135658245,2008-12-20,153.34767095851214
2008,12,21,2008.96986301,12029817.600000001,148.23593037672862,147.02200592954011,2008-12-21,148.23593037672862
2008,12,22,2008.97260274,10169020.799999999,143.74582069623267,142.53189624904417,2008-12-22,143.74582069623267
2008,12,23,2008.97534247,12832214.399999997,138.27978350023838,137.0534264507373,2008-12-23,138.27978350023838
2008,12,24,2008.97808219,7935347.520000001,141.97594754411057,140.40131518683074,2008-12-24,141.97594754411057
2008,12,25,2008.98082192,8642419.200000001,142.15990557939907,140.35946988269907,2008-12-25,142.15990557939907
2008,12,26,2008.98356164,14079571.2,136.14310061993316,134.33139627448608,2008-12-26,136.14310061993316
2008,12,27,2008.98630137,11071814.399999997,132.25436432999516,130.4001166988784,2008-12-27,132.25436432999516
2008,12,28,2008.9890411,9558518.399999999,145.02382069623263,142.5718950322895,2008-12-28,145.02382069623263
2008,12,29,2008.99178082,4404965.760000001,148.67881735813057,145.87815313276866,2008-12-29,148.67881735813057
2008,12,30,2008.99452055,8689248.0,181.03209823557455,175.62155084181381,2008-12-30,181.03209823557455
2008,12,31,2008.99726027,8649676.799999999,177.61285169289454,172.10771264835233,2008-12-31,177.61285169289454
2009,1,1,2009.0,9273571.2,173.5181258941344,168.0129868495922,2009-01-01,173.5181258941344
2009,1,2,2009.00273973,12433219.2,190.02826418693365,180.60469796555083,2009-01-02,190.02826418693365
2009,1,3,2009.00547945,10737100.8,186.88731998092507,177.01118903275824,2009-01-03,186.88731998092507
2009,1,4,2009.00821918,12041049.600000001,192.1706199332379,179.65812535356878,2009-01-04,192.1706199332379
2009,1,5,2009.0109589,8073406.08,210.59582451120644,192.06910038547935,2009-01-05,210.59582451120644
2009,1,6,2009.01369863,11244268.799999999,206.03094134477823,187.33645937028516,2009-01-06,206.03094134477823
2009,1,7,2009.01643836,13599014.399999997,200.02632522651405,181.33184325202097,2009-01-07,200.02632522651405
2009,1,8,2009.01917808,7785996.4799999995,216.56210968049595,198.3284884902025,2009-01-08,216.56210968049595
2009,1,9,2009.02191781,7810456.32,214.11341917024322,195.36485458050223,2009-01-09,214.11341917024322
2009,1,10,2009.02465753,9224582.399999997,215.92690510252743,201.40126796850117,2009-01-10,215.92690510252743
2009,1,11,2009.02739726,14458176.0,210.54292799237007,195.44910172248413,2009-01-11,210.54292799237007
2009,1,12,2009.03013699,13486003.2,204.58821173104437,189.49438546115843,2009-01-12,204.58821173104437
2009,1,13,2009.03287671,12337487.999999996,199.14061993323799,184.04679366335205,2009-01-13,199.14061993323799
2009,1,14,2009.03561644,8543491.199999997,198.36825941821652,182.31689312648965,2009-01-14,198.36825941821652
2009,1,15,2009.03835616,7412567.040000001,210.69525608011446,189.95670933358247,2009-01-15,210.69525608011446
2009,1,16,2009.04109589,13812163.200000001,205.99652455889367,184.71094603058356,2009-01-16,205.99652455889367
2009,1,17,2009.04383562,11343628.799999999,201.1877691940868,179.83686592616723,2009-01-17,201.1877691940868
2009,1,18,2009.04657534,11832739.200000001,197.16304816404386,175.4818514690983,2009-01-18,197.16304816404386
2009,1,19,2009.04931507,11348467.2,202.35215641392463,178.2711260334828,2009-01-19,202.35215641392463
2009,1,20,2009.05205479,9997516.799999999,215.58561754887936,194.8578623747917,2009-01-20,215.58561754887936
2009,1,21,2009.05479452,12508560.0,210.06248927038627,189.3347340962986,2009-01-21,210.06248927038627
2009,1,22,2009.05753425,8325478.08,216.32390271816882,206.27292390985863,2009-01-22,216.32390271816882
2009,1,23,2009.06027397,11096438.4,213.02429375298044,201.91395130246542,2009-01-23,213.02429375298044
2009,1,24,2009.0630137,10112342.399999997,215.53491654744874,209.44336532415278,2009-01-24,215.53491654744874
2009,1,25,2009.06575342,6221957.76,217.2527076776347,211.71542704450775,2009-01-25,217.2527076776347
2009,1,26,2009.06849315,13495075.200000001,211.69398569384833,205.8438300588808,2009-01-26,211.69398569384833
2009,1,27,2009.07123288,10571817.600000001,209.62602193609916,202.0771906700567,2009-01-27,209.62602193609916
2009,1,28,2009.0739726,5959077.119999999,214.59480400572244,202.6341391111002,2009-01-28,214.59480400572244
2009,1,29,2009.07671233,7168288.32,216.83485741535526,220.0,2009-01-29,216.83485741535526
2009,1,30,2009.07945205,10030089.6,215.5712350977587,215.5712350977587,2009-01-30,215.5712350977587
2009,1,31,2009.08219178,10519718.399999999,215.3550405340963,216.83166437197508,2009-01-31,215.3550405340963
2009,2,1,2009.08493151,12847507.200000001,214.3272103004292,211.67310617675437,2009-02-01,214.3272103004292
2009,2,2,2009.08767123,13964313.6,208.9612970910825,205.68224307152502,2009-02-02,208.9612970910825
2009,2,3,2009.09041096,12416544.0,206.87879828326183,201.38953558992793,2009-02-03,206.87879828326183
2009,2,4,2009.09315068,13492137.599999998,200.92137339055796,195.43211069722406,2009-02-04,200.92137339055796
2009,2,5,2009.09589041,11998108.799999997,196.4236337625179,190.55943369484882,2009-02-05,196.4236337625179
2009,2,6,2009.09863014,8635040.64,216.18721602288986,205.4999508180306,2009-02-06,216.18721602288986
2009,2,7,2009.10136986,6830809.919999998,216.98387029089176,205.73709833871766,2009-02-07,216.98387029089176
2009,2,8,2009.10410959,8218627.199999998,216.37108249880782,204.4802129584807,2009-02-08,216.37108249880782
2009,2,9,2009.10684932,6332817.600000001,217.20375774916548,205.79656325685102,2009-02-09,217.20375774916548
2009,2,10,2009.10958904,8463951.36,216.26276013352407,207.7603367478575,2009-02-10,216.26276013352407
2009,2,11,2009.11232877,8727436.799999999,213.00917882689555,204.0907998248955,2009-02-11,213.00917882689555
2009,2,12,2009.11506849,4280774.399999999,218.10983309489748,211.8860111723206,2009-02-12,218.10983309489748
2009,2,13,2009.11780822,4589939.5200000005,217.97332188841202,212.4673302057548,2009-02-13,217.97332188841202
2009,2,14,2009.12054795,9395308.8,215.0248431092036,208.55868632382325,2009-02-14,215.0248431092036
2009,2,15,2009.12328767,11119334.4,211.5151244635193,204.05428652952259,2009-02-15,211.5151244635193
2009,2,16,2009.1260274,1917233.28,219.15344969003337,216.35445893639857,2009-02-16,219.15344969003337
2009,2,17,2009.12876712,10209888.0,215.4918454935622,216.2479741184339,2009-02-17,215.4918454935622
2009,2,18,2009.13150685,11738044.8,214.81709108249882,212.12839142430764,2009-02-18,214.81709108249882
2009,2,19,2009.13424658,12926908.799999997,209.10924177396282,206.42054211577164,2009-02-19,209.10924177396282
2009,2,20,2009.1369863,12132115.2,203.7523319027182,201.063632244527,2009-02-20,203.7523319027182
2009,2,21,2009.13972603,9897206.4,199.7822412970911,196.8686934535467,2009-02-21,199.7822412970911
2009,2,22,2009.14246575,9072345.6,215.99412494039103,207.3087066905044,2009-02-22,215.99412494039103
2009,2,23,2009.14520548,9990864.0,215.58855507868384,213.64928689250306,2009-02-23,215.58855507868384
2009,2,24,2009.14794521,8117461.4399999995,216.4157520267048,211.02232274700089,2009-02-24,216.4157520267048
2009,2,25,2009.15068493,6115538.88,217.29969670958513,210.3349074539774,2009-02-25,217.29969670958513
2009,2,26,2009.15342466,8033186.879999999,216.45296328087744,209.3367036721655,2009-02-26,216.45296328087744
2009,2,27,2009.15616438,9121507.199999997,214.2253810205055,205.799403437097,2009-02-27,214.2253810205055
2009,2,28,2009.15890411,7209501.12,213.44204101096807,203.45021976785105,2009-02-28,213.44204101096807
2009,3,1,2009.16164384,12842150.399999999,207.77161659513592,197.7797953520189,2009-03-01,207.77161659513592
2009,3,2,2009.16438356,9959155.2,203.3741726275632,193.3823513844462,2009-03-02,203.3741726275632
2009,3,3,2009.16712329,7734415.679999999,199.95905770147834,189.9672364583613,2009-03-03,199.95905770147834
2009,3,4,2009.16986301,8444105.28,206.83058082975683,192.6954782922644,2009-03-04,206.83058082975683
2009,3,5,2009.17260274,14853628.799999999,200.2719923700525,186.13688983256006,2009-03-05,200.2719923700525
2009,3,6,2009.17534247,13591152.000000002,207.26084787792087,188.66885762335303,2009-03-06,207.26084787792087
2009,3,7,2009.17808219,13618713.600000001,201.2475336194564,182.65554336488856,2009-03-07,201.2475336194564
2009,3,8,2009.18082192,11596521.6,196.12711397234148,177.53512371777364,2009-03-08,196.12711397234148
2009,3,9,2009.18356164,12306384.0,191.29325608011447,172.549188127291,2009-03-09,191.29325608011447
2009,3,10,2009.18630137,14358643.199999997,185.15322746781118,166.366915272418,2009-03-10,185.15322746781118
2009,3,11,2009.1890411,10133251.2,180.67891177873153,161.89259958333835,2009-03-11,180.67891177873153
2009,3,12,2009.19178082,10408608.0,176.0830128755365,157.29670068014332,2009-03-12,176.0830128755365
2009,3,13,2009.19452055,12055478.4,214.6769289461135,195.40864471390583,2009-03-13,214.6769289461135
2009,3,14,2009.19726027,11355120.000000002,214.9861707200763,201.129602656941,2009-03-14,214.9861707200763
2009,3,15,2009.2,6395647.68,215.5621859799714,199.79039146267013,2009-03-15,215.5621859799714
2009,3,16,2009.20273973,11483856.0,210.69151359084404,194.8117741396979,2009-03-16,210.69151359084404
2009,3,17,2009.20547945,12430886.399999999,214.51116833571768,196.46108022433003,2009-03-17,214.51116833571768
2009,3,18,2009.20821918,14482281.599999996,208.1165474487363,190.06645933734865,2009-03-18,208.1165474487363
2009,3,19,2009.2109589,14192841.599999998,201.84972818311874,183.7996400717311,2009-03-19,201.84972818311874
2009,3,20,2009.21369863,13367030.399999997,195.94754411063425,177.8974559992466,2009-03-20,195.94754411063425
2009,3,21,2009.21643836,13505443.2,189.98424415832142,171.93415604693377,2009-03-21,189.98424415832142
2009,3,22,2009.21917808,13203561.599999998,184.15423938960421,166.10415127821656,2009-03-22,184.15423938960421
2009,3,23,2009.22191781,9943171.199999997,180.96385312350978,162.71510465937683,2009-03-23,180.96385312350978
2009,3,24,2009.22465753,12758256.0,192.9204721030043,172.11961563594699,2009-03-24,192.9204721030043
2009,3,25,2009.22739726,12181708.799999997,187.74166428230805,166.8992321515479,2009-03-25,187.74166428230805
2009,3,26,2009.23013699,10802073.600000001,189.1720314735336,167.2713346678931,2009-03-26,189.1720314735336
2009,3,27,2009.23287671,11669097.600000001,184.2195660467334,162.28424162608502,2009-03-27,184.2195660467334
2009,3,28,2009.23561644,13257388.799999999,178.3657939914163,156.4304695707679,2009-03-28,178.3657939914163
2009,3,29,2009.23835616,11246083.200000001,173.40010968049594,151.46478525984756,2009-03-29,173.40010968049594
2009,3,30,2009.24109589,12936585.600000003,167.68798760133524,145.75266318068685,2009-03-30,167.68798760133524
2009,3,31,2009.24383562,12399782.399999999,162.21288984263234,140.27756542198395,2009-03-31,162.21288984263234
2009,4,1,2009.24657534,12798e3,156.5619599427754,134.626635522127,2009-04-01,156.5619599427754
2009,4,2,2009.24931507,11565417.600000001,151.45527420123986,129.51994978059147,2009-04-02,151.45527420123986
2009,4,3,2009.25205479,11663136.000000002,146.30544110634239,124.370116685694,2009-04-03,146.30544110634239
2009,4,4,2009.25479452,9823420.799999999,141.96793037672865,120.03260595608026,2009-04-04,141.96793037672865
2009,4,5,2009.25753425,9988012.8,137.55774439675724,115.62241997610887,2009-04-05,137.55774439675724
2009,4,6,2009.26027397,9702460.799999999,133.27364329995228,111.33831887930391,2009-04-06,133.27364329995228
